,number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_layers,params_shrink,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
943,943,86.08209228515625,2022-12-25 08:16:07.524711,2022-12-25 08:16:15.949407,0 days 00:00:08.424696,sigmoid,0.0,2,0.6,86.08209228515625,,,,PRUNED
944,944,4.538632392883301,2022-12-25 08:16:16.040742,2022-12-25 08:17:52.535684,0 days 00:01:36.494942,tanh,0.25,2,0.6,5.689373016357422,4.538632392883301,,,PRUNED
945,945,5.181347846984863,2022-12-25 08:17:52.626020,2022-12-25 08:19:28.768014,0 days 00:01:36.141994,tanh,0.2,2,0.75,5.9512224197387695,5.181347846984863,,,PRUNED
946,946,103.58340454101562,2022-12-25 08:19:28.860106,2022-12-25 08:19:37.252686,0 days 00:00:08.392580,tanh,0.5,2,0.8,103.58340454101562,,,,PRUNED
947,947,6.505005836486816,2022-12-25 08:19:37.334686,2022-12-25 08:20:13.124954,0 days 00:00:35.790268,relu,0.05,2,0.6,57.28535842895508,12.006552696228027,6.505005836486816,,PRUNED
948,948,124.48817443847656,2022-12-25 08:20:13.205950,2022-12-25 08:20:21.849284,0 days 00:00:08.643334,relu,0.0,2,0.85,124.48817443847656,,,,PRUNED
949,949,24.2607479095459,2022-12-25 08:20:21.945033,2022-12-25 08:20:57.446566,0 days 00:00:35.501533,relu,0.35000000000000003,2,0.6,17.659950256347656,24.2607479095459,,,PRUNED
950,950,115.09058380126953,2022-12-25 08:20:57.527626,2022-12-25 08:21:05.954244,0 days 00:00:08.426618,sigmoid,0.45,2,0.6,115.09058380126953,,,,PRUNED
951,951,77.38899993896484,2022-12-25 08:21:06.044289,2022-12-25 08:21:14.854568,0 days 00:00:08.810279,relu,0.15000000000000002,2,0.6,77.38899993896484,,,,PRUNED
952,952,19.1484317779541,2022-12-25 08:21:14.942908,2022-12-25 08:21:30.177409,0 days 00:00:15.234501,tanh,0.30000000000000004,2,0.6,19.1484317779541,,,,PRUNED
953,953,8.182005882263184,2022-12-25 08:21:30.267447,2022-12-25 08:22:05.649683,0 days 00:00:35.382236,sigmoid,0.30000000000000004,2,0.65,8.182005882263184,,,,PRUNED
954,954,92.19988250732422,2022-12-25 08:22:05.738588,2022-12-25 08:22:14.265695,0 days 00:00:08.527107,relu,0.5,2,0.6,92.19988250732422,,,,PRUNED
955,955,5.380323886871338,2022-12-25 08:22:14.347693,2022-12-25 08:23:50.949974,0 days 00:01:36.602281,relu,0.2,2,0.6,6.788535118103027,5.380323886871338,,,PRUNED
956,956,6.379829406738281,2022-12-25 08:23:51.031235,2022-12-25 08:24:26.688923,0 days 00:00:35.657688,relu,0.15000000000000002,2,0.65,45.509681701660156,11.248161315917969,6.379829406738281,,PRUNED
957,957,18.541383743286133,2022-12-25 08:24:26.768964,2022-12-25 08:24:41.979768,0 days 00:00:15.210804,relu,0.25,2,0.6,18.541383743286133,,,,PRUNED
958,958,23.672344207763672,2022-12-25 08:24:42.058652,2022-12-25 08:24:57.712539,0 days 00:00:15.653887,tanh,0.05,3,0.6,44.87312698364258,23.672344207763672,,,PRUNED
959,959,71.00691223144531,2022-12-25 08:24:57.791787,2022-12-25 08:25:06.585858,0 days 00:00:08.794071,relu,0.5,4,0.6,71.00691223144531,,,,PRUNED
960,960,71.00043487548828,2022-12-25 08:25:06.675063,2022-12-25 08:25:15.168538,0 days 00:00:08.493475,sigmoid,0.05,2,0.6,71.00043487548828,,,,PRUNED
961,961,81.15974426269531,2022-12-25 08:25:15.256318,2022-12-25 08:25:23.759542,0 days 00:00:08.503224,relu,0.0,2,0.6,81.15974426269531,,,,PRUNED
962,962,7.422141075134277,2022-12-25 08:25:23.839797,2022-12-25 08:25:59.681801,0 days 00:00:35.842004,tanh,0.25,2,0.85,7.422141075134277,,,,PRUNED
963,963,12.116775512695312,2022-12-25 08:25:59.762053,2022-12-25 08:26:35.096097,0 days 00:00:35.334044,sigmoid,0.4,2,0.65,12.116775512695312,,,,PRUNED
964,964,8.96008014678955,2022-12-25 08:26:35.174134,2022-12-25 08:27:10.584716,0 days 00:00:35.410582,relu,0.35000000000000003,2,0.7,15.335458755493164,8.96008014678955,,,PRUNED
965,965,6.494924545288086,2022-12-25 08:27:10.663965,2022-12-25 08:27:46.106671,0 days 00:00:35.442706,relu,0.2,2,0.95,46.724151611328125,13.30643367767334,6.494924545288086,,PRUNED
966,966,10.372482299804688,2022-12-25 08:27:46.186248,2022-12-25 08:28:21.887597,0 days 00:00:35.701349,relu,0.30000000000000004,2,0.6,10.372482299804688,,,,PRUNED
967,967,207.93971252441406,2022-12-25 08:28:21.968249,2022-12-25 08:28:30.954565,0 days 00:00:08.986316,relu,0.5,7,0.6,207.93971252441406,,,,PRUNED
968,968,25.584381103515625,2022-12-25 08:28:31.039702,2022-12-25 08:28:46.152411,0 days 00:00:15.112709,relu,0.15000000000000002,2,0.75,25.584381103515625,,,,PRUNED
969,969,4.443881988525391,2022-12-25 08:28:46.231657,2022-12-25 08:30:22.744741,0 days 00:01:36.513084,relu,0.15000000000000002,2,0.6,42.74394607543945,12.19989013671875,5.7062153816223145,4.443881988525391,PRUNED
970,970,71.90093994140625,2022-12-25 08:30:22.824335,2022-12-25 08:30:31.262044,0 days 00:00:08.437709,relu,0.2,2,0.7,71.90093994140625,,,,PRUNED
971,971,91.84041595458984,2022-12-25 08:30:31.349625,2022-12-25 08:30:39.878062,0 days 00:00:08.528437,tanh,0.05,2,0.6,91.84041595458984,,,,PRUNED
972,972,28.256141662597656,2022-12-25 08:30:39.965116,2022-12-25 08:31:15.607652,0 days 00:00:35.642536,sigmoid,0.15000000000000002,2,0.75,34.28886795043945,11.401938438415527,28.256141662597656,,PRUNED
973,973,18.937320709228516,2022-12-25 08:31:15.696248,2022-12-25 08:31:31.321488,0 days 00:00:15.625240,relu,0.45,2,0.65,63.360572814941406,18.937320709228516,,,PRUNED
974,974,23.107257843017578,2022-12-25 08:31:31.394544,2022-12-25 08:31:46.696619,0 days 00:00:15.302075,relu,0.5,2,0.6,50.992916107177734,23.107257843017578,,,PRUNED
975,975,74.93345642089844,2022-12-25 08:31:46.778195,2022-12-25 08:31:55.254617,0 days 00:00:08.476422,relu,0.0,2,0.6,74.93345642089844,,,,PRUNED
976,976,80.4230728149414,2022-12-25 08:31:55.342672,2022-12-25 08:32:03.745636,0 days 00:00:08.402964,relu,0.2,2,0.6,80.4230728149414,,,,PRUNED
977,977,6.318596839904785,2022-12-25 08:32:03.824890,2022-12-25 08:32:39.659419,0 days 00:00:35.834529,relu,0.45,2,0.6,12.526642799377441,6.318596839904785,,,PRUNED
978,978,19.255420684814453,2022-12-25 08:32:39.758832,2022-12-25 08:32:55.100043,0 days 00:00:15.341211,relu,0.05,2,0.65,64.1986083984375,19.255420684814453,,,PRUNED
979,979,8.626258850097656,2022-12-25 08:32:55.182297,2022-12-25 08:33:30.672321,0 days 00:00:35.490024,tanh,0.1,2,0.6,17.770044326782227,8.626258850097656,,,PRUNED
980,980,14.73641300201416,2022-12-25 08:33:30.760397,2022-12-25 08:33:46.021148,0 days 00:00:15.260751,tanh,0.35000000000000003,2,0.6,42.463348388671875,14.73641300201416,,,PRUNED
981,981,1.6307452917099,2022-12-25 08:33:46.292573,2022-12-25 08:34:52.328586,0 days 00:01:06.036013,relu,0.4,2,0.7,14.023341178894043,5.4746479988098145,,,COMPLETE
982,982,6.087705135345459,2022-12-25 08:34:52.433338,2022-12-25 08:35:28.246912,0 days 00:00:35.813574,sigmoid,0.2,3,0.6,30.515625,13.296185493469238,6.087705135345459,,PRUNED
983,983,30.574260711669922,2022-12-25 08:35:28.343580,2022-12-25 08:35:43.912133,0 days 00:00:15.568553,sigmoid,0.4,5,0.6,30.574260711669922,,,,PRUNED
984,984,1.5885577201843262,2022-12-25 08:35:43.991382,2022-12-25 08:36:50.070586,0 days 00:01:06.079204,tanh,0.30000000000000004,2,0.9,5.709219932556152,,,,COMPLETE
985,985,6.361846923828125,2022-12-25 08:36:50.174488,2022-12-25 08:37:25.746289,0 days 00:00:35.571801,relu,0.5,2,0.8,49.60367202758789,12.265332221984863,6.361846923828125,,PRUNED
986,986,6.413110733032227,2022-12-25 08:37:25.834349,2022-12-25 08:38:01.393286,0 days 00:00:35.558937,relu,0.35000000000000003,2,0.6,12.33417797088623,6.413110733032227,,,PRUNED
987,987,126.8122329711914,2022-12-25 08:38:01.481870,2022-12-25 08:38:10.067623,0 days 00:00:08.585753,relu,0.15000000000000002,2,0.6,126.8122329711914,,,,PRUNED
988,988,115.6715087890625,2022-12-25 08:38:10.148878,2022-12-25 08:38:18.933615,0 days 00:00:08.784737,relu,0.05,2,0.6,115.6715087890625,,,,PRUNED
989,989,107.26477813720703,2022-12-25 08:38:19.023197,2022-12-25 08:38:27.541284,0 days 00:00:08.518087,relu,0.0,2,0.9,107.26477813720703,,,,PRUNED
990,990,88.3487319946289,2022-12-25 08:38:27.628871,2022-12-25 08:38:36.049056,0 days 00:00:08.420185,relu,0.5,2,0.6,88.3487319946289,,,,PRUNED
991,991,15.977360725402832,2022-12-25 08:38:36.129843,2022-12-25 08:38:51.614444,0 days 00:00:15.484601,tanh,0.2,2,0.85,50.89411544799805,15.977360725402832,,,PRUNED
992,992,4.343552112579346,2022-12-25 08:38:51.692793,2022-12-25 08:40:28.106883,0 days 00:01:36.414090,relu,0.1,2,0.6,12.91130256652832,6.012655735015869,4.343552112579346,,PRUNED
993,993,15.297531127929688,2022-12-25 08:40:28.186313,2022-12-25 08:40:43.504256,0 days 00:00:15.317943,sigmoid,0.15000000000000002,2,0.6,53.78629684448242,15.297531127929688,,,PRUNED
994,994,104.76188659667969,2022-12-25 08:40:43.586091,2022-12-25 08:40:52.221888,0 days 00:00:08.635797,relu,0.2,2,0.7,104.76188659667969,,,,PRUNED
995,995,19.406646728515625,2022-12-25 08:40:52.320142,2022-12-25 08:41:08.037342,0 days 00:00:15.717200,relu,0.35000000000000003,4,0.6,19.406646728515625,,,,PRUNED
996,996,1.796384334564209,2022-12-25 08:41:08.125927,2022-12-25 08:42:20.748625,0 days 00:01:12.622698,tanh,0.1,2,0.7,6.6861186027526855,,,,COMPLETE
997,997,16.043018341064453,2022-12-25 08:42:20.848044,2022-12-25 08:42:36.188667,0 days 00:00:15.340623,relu,0.05,2,0.6,47.704715728759766,16.043018341064453,,,PRUNED
998,998,18.13678550720215,2022-12-25 08:42:36.269193,2022-12-25 08:42:51.462775,0 days 00:00:15.193582,tanh,0.4,2,0.6,18.13678550720215,,,,PRUNED
999,999,17.703723907470703,2022-12-25 08:42:51.541822,2022-12-25 08:43:27.268087,0 days 00:00:35.726265,relu,0.15000000000000002,2,0.8,17.703723907470703,,,,PRUNED
1000,1000,6.3590850830078125,2022-12-25 08:43:27.348671,2022-12-25 08:44:02.840436,0 days 00:00:35.491765,sigmoid,0.30000000000000004,2,0.7,12.741808891296387,6.3590850830078125,,,PRUNED
1001,1001,74.50212097167969,2022-12-25 08:44:02.920896,2022-12-25 08:44:11.423346,0 days 00:00:08.502450,relu,0.4,2,0.6,74.50212097167969,,,,PRUNED
1002,1002,118.24384307861328,2022-12-25 08:44:11.511909,2022-12-25 08:44:20.130990,0 days 00:00:08.619081,relu,0.05,3,0.65,118.24384307861328,,,,PRUNED
1003,1003,88.79749298095703,2022-12-25 08:44:20.219686,2022-12-25 08:44:29.188628,0 days 00:00:08.968942,tanh,0.5,4,0.6,88.79749298095703,,,,PRUNED
1004,1004,27.77250862121582,2022-12-25 08:44:29.380619,2022-12-25 08:44:44.737441,0 days 00:00:15.356822,relu,0.1,2,0.6,27.77250862121582,,,,PRUNED
1005,1005,6.842423439025879,2022-12-25 08:44:44.817693,2022-12-25 08:45:20.401189,0 days 00:00:35.583496,tanh,0.2,2,0.6,6.842423439025879,,,,PRUNED
1006,1006,84.0654296875,2022-12-25 08:45:20.482536,2022-12-25 08:45:29.259036,0 days 00:00:08.776500,relu,0.0,2,0.6,84.0654296875,,,,PRUNED
1007,1007,6.146790504455566,2022-12-25 08:45:29.347202,2022-12-25 08:46:04.872990,0 days 00:00:35.525788,relu,0.5,2,0.6,12.581075668334961,6.146790504455566,,,PRUNED
1008,1008,30.919343948364258,2022-12-25 08:46:04.953124,2022-12-25 08:46:20.230138,0 days 00:00:15.277014,relu,0.35000000000000003,2,0.6,30.919343948364258,,,,PRUNED
1009,1009,99.83988952636719,2022-12-25 08:46:20.311183,2022-12-25 08:46:28.729483,0 days 00:00:08.418300,sigmoid,0.15000000000000002,2,0.6,99.83988952636719,,,,PRUNED
1010,1010,23.971393585205078,2022-12-25 08:46:28.819067,2022-12-25 08:46:44.353286,0 days 00:00:15.534219,relu,0.2,2,0.6,23.971393585205078,,,,PRUNED
1011,1011,1.5304150581359863,2022-12-25 08:46:44.432326,2022-12-25 08:47:56.882244,0 days 00:01:12.449918,tanh,0.2,2,0.95,5.005701065063477,,,,COMPLETE
1012,1012,140.26402282714844,2022-12-25 08:47:56.982906,2022-12-25 08:48:05.823058,0 days 00:00:08.840152,relu,0.2,6,0.6,140.26402282714844,,,,PRUNED
1013,1013,6.201355457305908,2022-12-25 08:48:05.919404,2022-12-25 08:48:41.544337,0 days 00:00:35.624933,sigmoid,0.1,2,0.7,17.13692855834961,6.201355457305908,,,PRUNED
1014,1014,29.196123123168945,2022-12-25 08:48:41.624883,2022-12-25 08:48:56.834821,0 days 00:00:15.209938,tanh,0.05,2,0.6,29.196123123168945,,,,PRUNED
1015,1015,7.245419979095459,2022-12-25 08:48:56.915169,2022-12-25 08:49:32.457099,0 days 00:00:35.541930,relu,0.2,2,0.6,33.84532928466797,10.046918869018555,7.245419979095459,,PRUNED
1016,1016,17.92947006225586,2022-12-25 08:49:32.537652,2022-12-25 08:50:07.744440,0 days 00:00:35.206788,tanh,0.2,2,0.95,17.92947006225586,,,,PRUNED
1017,1017,23.60993003845215,2022-12-25 08:50:07.833953,2022-12-25 08:50:23.336266,0 days 00:00:15.502313,relu,0.4,2,0.6,23.60993003845215,,,,PRUNED
1018,1018,6.901045322418213,2022-12-25 08:50:23.417099,2022-12-25 08:50:58.717542,0 days 00:00:35.300443,tanh,0.25,2,1.0,6.901045322418213,,,,PRUNED
1019,1019,19.76532554626465,2022-12-25 08:50:58.797729,2022-12-25 08:51:14.115993,0 days 00:00:15.318264,relu,0.45,2,0.7,19.76532554626465,,,,PRUNED
1020,1020,18.915822982788086,2022-12-25 08:51:14.197040,2022-12-25 08:51:29.364829,0 days 00:00:15.167789,relu,0.35000000000000003,2,0.6,18.915822982788086,,,,PRUNED
1021,1021,7.900497913360596,2022-12-25 08:51:29.444379,2022-12-25 08:52:05.270147,0 days 00:00:35.825768,sigmoid,0.15000000000000002,2,0.75,14.268580436706543,7.900497913360596,,,PRUNED
1022,1022,9.691662788391113,2022-12-25 08:52:05.367637,2022-12-25 08:52:40.692703,0 days 00:00:35.325066,tanh,0.25,2,0.65,9.691662788391113,,,,PRUNED
1023,1023,9.482372283935547,2022-12-25 08:52:40.774260,2022-12-25 08:53:16.156420,0 days 00:00:35.382160,sigmoid,0.15000000000000002,2,0.65,9.482372283935547,,,,PRUNED
1024,1024,9.997540473937988,2022-12-25 08:53:16.237507,2022-12-25 08:53:51.545212,0 days 00:00:35.307705,tanh,0.2,2,0.7,9.997540473937988,,,,PRUNED
1025,1025,6.193262100219727,2022-12-25 08:53:51.624983,2022-12-25 08:54:27.542855,0 days 00:00:35.917872,relu,0.45,2,0.75,49.264137268066406,11.798001289367676,6.193262100219727,,PRUNED
1026,1026,6.287674903869629,2022-12-25 08:54:27.622401,2022-12-25 08:55:03.188835,0 days 00:00:35.566434,relu,0.35000000000000003,2,0.65,62.45172882080078,13.850601196289062,6.287674903869629,,PRUNED
1027,1027,95.62074279785156,2022-12-25 08:55:03.281045,2022-12-25 08:55:11.806521,0 days 00:00:08.525476,tanh,0.25,2,0.6,95.62074279785156,,,,PRUNED
1028,1028,23.842859268188477,2022-12-25 08:55:11.895033,2022-12-25 08:55:27.129970,0 days 00:00:15.234937,tanh,0.4,2,0.6,23.842859268188477,,,,PRUNED
1029,1029,16.86147117614746,2022-12-25 08:55:27.414371,2022-12-25 08:55:42.779404,0 days 00:00:15.365033,sigmoid,0.5,2,0.6,47.26277542114258,16.86147117614746,,,PRUNED
1030,1030,84.57563781738281,2022-12-25 08:55:42.868666,2022-12-25 08:55:51.320591,0 days 00:00:08.451925,relu,0.15000000000000002,2,0.6,84.57563781738281,,,,PRUNED
1031,1031,78.6646499633789,2022-12-25 08:55:51.408745,2022-12-25 08:55:59.844136,0 days 00:00:08.435391,relu,0.05,2,1.0,78.6646499633789,,,,PRUNED
1032,1032,15.584066390991211,2022-12-25 08:55:59.924689,2022-12-25 08:56:15.401279,0 days 00:00:15.476590,relu,0.5,2,0.6,35.488609313964844,15.584066390991211,,,PRUNED
1033,1033,97.41378784179688,2022-12-25 08:56:15.481301,2022-12-25 08:56:24.008955,0 days 00:00:08.527654,relu,0.2,2,0.75,97.41378784179688,,,,PRUNED
1034,1034,115.32179260253906,2022-12-25 08:56:24.097994,2022-12-25 08:56:32.533829,0 days 00:00:08.435835,relu,0.0,2,0.7,115.32179260253906,,,,PRUNED
1035,1035,19.665847778320312,2022-12-25 08:56:32.623087,2022-12-25 08:56:47.989180,0 days 00:00:15.366093,relu,0.1,3,0.6,19.665847778320312,,,,PRUNED
1036,1036,89.88304138183594,2022-12-25 08:56:48.079490,2022-12-25 08:57:04.030891,0 days 00:00:15.951401,relu,0.35000000000000003,7,0.6,89.88304138183594,,,,PRUNED
1037,1037,16.55470848083496,2022-12-25 08:57:04.110595,2022-12-25 08:57:19.529700,0 days 00:00:15.419105,tanh,0.4,2,0.6,42.52125549316406,16.55470848083496,,,PRUNED
1038,1038,77.06658172607422,2022-12-25 08:57:19.618766,2022-12-25 08:57:34.828532,0 days 00:00:15.209766,relu,0.30000000000000004,2,0.6,77.06658172607422,,,,PRUNED
1039,1039,7.148611068725586,2022-12-25 08:57:34.909231,2022-12-25 08:58:10.525412,0 days 00:00:35.616181,sigmoid,0.1,2,0.7,15.389839172363281,7.148611068725586,,,PRUNED
1040,1040,30.440895080566406,2022-12-25 08:58:10.606499,2022-12-25 08:58:25.765954,0 days 00:00:15.159455,relu,0.4,2,0.6,30.440895080566406,,,,PRUNED
1041,1041,71.85954284667969,2022-12-25 08:58:25.846995,2022-12-25 08:58:34.332820,0 days 00:00:08.485825,sigmoid,0.15000000000000002,2,0.6,71.85954284667969,,,,PRUNED
1042,1042,14.624032974243164,2022-12-25 08:58:34.422884,2022-12-25 08:58:49.772789,0 days 00:00:15.349905,relu,0.2,2,0.8,35.689823150634766,14.624032974243164,,,PRUNED
1043,1043,122.3812255859375,2022-12-25 08:58:49.860828,2022-12-25 08:58:58.922607,0 days 00:00:09.061779,relu,0.05,5,0.95,122.3812255859375,,,,PRUNED
1044,1044,81.92168426513672,2022-12-25 08:58:59.010623,2022-12-25 08:59:07.504759,0 days 00:00:08.494136,relu,0.25,3,0.6,81.92168426513672,,,,PRUNED
1045,1045,7.678514003753662,2022-12-25 08:59:07.584469,2022-12-25 08:59:42.918708,0 days 00:00:35.334239,relu,0.05,2,0.75,7.678514003753662,,,,PRUNED
1046,1046,21.32137680053711,2022-12-25 08:59:43.000425,2022-12-25 08:59:58.150878,0 days 00:00:15.150453,tanh,0.45,2,0.6,21.32137680053711,,,,PRUNED
1047,1047,102.88848114013672,2022-12-25 08:59:58.231631,2022-12-25 09:00:07.000201,0 days 00:00:08.768570,relu,0.0,2,0.6,102.88848114013672,,,,PRUNED
1048,1048,50.59951400756836,2022-12-25 09:00:07.089237,2022-12-25 09:00:22.457348,0 days 00:00:15.368111,relu,0.2,2,0.6,51.7132682800293,50.59951400756836,,,PRUNED
1049,1049,104.3272476196289,2022-12-25 09:00:22.538055,2022-12-25 09:00:30.956609,0 days 00:00:08.418554,tanh,0.5,2,0.9,104.3272476196289,,,,PRUNED
1050,1050,19.195884704589844,2022-12-25 09:00:31.051377,2022-12-25 09:00:46.280522,0 days 00:00:15.229145,relu,0.35000000000000003,2,0.6,19.195884704589844,,,,PRUNED
1051,1051,6.471646785736084,2022-12-25 09:00:46.560329,2022-12-25 09:01:22.211098,0 days 00:00:35.650769,sigmoid,0.05,2,0.6,55.188228607177734,13.287591934204102,6.471646785736084,,PRUNED
1052,1052,92.08512878417969,2022-12-25 09:01:22.290805,2022-12-25 09:01:30.760821,0 days 00:00:08.470016,relu,0.5,2,0.6,92.08512878417969,,,,PRUNED
1053,1053,97.22382354736328,2022-12-25 09:01:30.850484,2022-12-25 09:01:39.343118,0 days 00:00:08.492634,relu,0.15000000000000002,2,0.65,97.22382354736328,,,,PRUNED
1054,1054,11.976219177246094,2022-12-25 09:01:39.422630,2022-12-25 09:02:15.348698,0 days 00:00:35.926068,sigmoid,0.25,3,0.6,11.976219177246094,,,,PRUNED
1055,1055,119.83499908447266,2022-12-25 09:02:15.437726,2022-12-25 09:02:24.173012,0 days 00:00:08.735286,relu,0.25,4,0.6,119.83499908447266,,,,PRUNED
1056,1056,20.571735382080078,2022-12-25 09:02:24.255057,2022-12-25 09:02:39.488499,0 days 00:00:15.233442,relu,0.45,2,0.65,43.55484390258789,20.571735382080078,,,PRUNED
1057,1057,68.64339447021484,2022-12-25 09:02:39.578010,2022-12-25 09:02:47.996183,0 days 00:00:08.418173,tanh,0.15000000000000002,2,0.6,68.64339447021484,,,,PRUNED
1058,1058,8.288196563720703,2022-12-25 09:02:48.087225,2022-12-25 09:03:23.801942,0 days 00:00:35.714717,tanh,0.45,2,0.6,8.288196563720703,,,,PRUNED
1059,1059,16.338375091552734,2022-12-25 09:03:23.881469,2022-12-25 09:03:39.267245,0 days 00:00:15.385776,relu,0.2,2,0.6,45.99674606323242,16.338375091552734,,,PRUNED
1060,1060,99.06111145019531,2022-12-25 09:03:39.347956,2022-12-25 09:03:47.883633,0 days 00:00:08.535677,sigmoid,0.0,2,0.85,99.06111145019531,,,,PRUNED
1061,1061,22.61159324645996,2022-12-25 09:03:47.972319,2022-12-25 09:04:03.490655,0 days 00:00:15.518336,relu,0.1,2,0.75,22.61159324645996,,,,PRUNED
1062,1062,25.477848052978516,2022-12-25 09:04:03.570182,2022-12-25 09:04:18.989170,0 days 00:00:15.418988,relu,0.05,3,0.6,57.70454025268555,25.477848052978516,,,PRUNED
1063,1063,21.130878448486328,2022-12-25 09:04:19.071577,2022-12-25 09:04:34.279689,0 days 00:00:15.208112,relu,0.25,2,0.6,21.130878448486328,,,,PRUNED
1064,1064,21.22256851196289,2022-12-25 09:04:34.361393,2022-12-25 09:04:49.703509,0 days 00:00:15.342116,sigmoid,0.35000000000000003,3,0.7,21.22256851196289,,,,PRUNED
1065,1065,76.85852813720703,2022-12-25 09:04:49.784213,2022-12-25 09:04:58.553830,0 days 00:00:08.769617,relu,0.5,2,0.75,76.85852813720703,,,,PRUNED
1066,1066,21.356313705444336,2022-12-25 09:04:58.641798,2022-12-25 09:05:13.926651,0 days 00:00:15.284853,tanh,0.4,2,0.6,21.356313705444336,,,,PRUNED
1067,1067,108.84090423583984,2022-12-25 09:05:14.016691,2022-12-25 09:05:22.556974,0 days 00:00:08.540283,relu,0.2,2,0.6,108.84090423583984,,,,PRUNED
1068,1068,27.720291137695312,2022-12-25 09:05:22.656707,2022-12-25 09:05:58.265341,0 days 00:00:35.608634,relu,0.2,2,0.6,28.90755844116211,12.109795570373535,27.720291137695312,,PRUNED
1069,1069,6.901181697845459,2022-12-25 09:05:58.369435,2022-12-25 09:06:34.078847,0 days 00:00:35.709412,tanh,0.2,2,1.0,6.901181697845459,,,,PRUNED
1070,1070,67.2180404663086,2022-12-25 09:06:34.177637,2022-12-25 09:06:42.694782,0 days 00:00:08.517145,tanh,0.05,2,0.7,67.2180404663086,,,,PRUNED
1071,1071,84.34539794921875,2022-12-25 09:06:42.776797,2022-12-25 09:06:51.219201,0 days 00:00:08.442404,sigmoid,0.15000000000000002,2,0.6,84.34539794921875,,,,PRUNED
1072,1072,95.60008239746094,2022-12-25 09:06:51.311452,2022-12-25 09:07:00.052276,0 days 00:00:08.740824,relu,0.5,2,0.8,95.60008239746094,,,,PRUNED
